City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
181,kenai,60.5544,-151.2583,10.640000000000043,94,100,4.12,US,1693766201
182,n'zeto,-7.2312,12.8666,22.090000000000032,92,16,3.35,AO,1693766201
183,banda aceh,5.5577,95.3222,25.54000000000002,91,100,6.02,ID,1693766202
184,lhasa,29.65,91.1,10.930000000000007,77,50,1.69,CN,1693766202
185,rio grande,-32.035,-52.0986,17.060000000000002,95,100,4.65,BR,1693766202
186,tiksi,71.6872,128.8694,-0.3499999999999659,93,100,1.9,RU,1693766202
187,enewetak,11.3474,162.3373,28.55000000000001,74,94,2.81,MH,1693766078
188,trebinje,42.7119,18.3442,26.200000000000045,47,0,5.14,BA,1693766203
189,pangody,65.85,74.4859,5.640000000000043,78,35,5.05,RU,1693766203
190,sambava,-14.2667,50.1667,22.210000000000036,84,100,5.78,MG,1693766203
191,ta'izz,13.5,44.0,23.80000000000001,60,8,1.77,YE,1693766204
192,victoria falls,-17.9235,25.843,21.379999999999995,22,0,1.88,ZW,1693766204
193,fort st. john,56.2499,-120.8529,12.939999999999998,47,75,5.66,CA,1693765984
194,vernon,50.2581,-119.2691,25.340000000000032,68,100,1.54,CA,1693766204
195,nar'yan-mar,67.6713,53.087,16.189999999999998,90,100,3.05,RU,1693765995
196,concepcion,-36.827,-73.0498,11.890000000000043,62,20,3.09,CL,1693765925
197,severo-yeniseyskiy,60.3725,93.0408,8.650000000000034,87,86,1.39,RU,1693766205
198,kingston,17.997,-76.7936,32.53000000000003,76,20,6.69,JM,1693765972
199,albany,42.6001,-73.9662,29.970000000000027,60,3,0.89,US,1693766070
200,frontera,26.9333,-101.45,33.860000000000014,26,0,1.79,MX,1693766205
201,kodinsk,58.6881,99.1844,7.970000000000027,65,93,0.62,RU,1693766206
202,copan,14.8333,-89.15,31.5,61,100,2.23,HN,1693766206
203,opuwo,-18.0607,13.84,22.24000000000001,17,0,2.7,NA,1693766206
204,faro,37.0194,-7.9322,20.100000000000023,83,20,5.66,PT,1693766206
205,betioky,-23.7167,44.3833,22.400000000000034,39,0,2.37,MG,1693766206
206,ha'il,27.5219,41.6907,34.01000000000005,14,0,2.06,SA,1693766207
207,les cayes,18.2,-73.75,31.410000000000025,61,87,4.36,HT,1693766207
208,lockwood,45.8191,-108.4149,31.460000000000036,35,20,2.57,US,1693766207
209,auki,-8.7676,160.7034,24.670000000000016,90,39,1.91,SB,1693766207
210,anqing,30.5092,117.0506,21.99000000000001,84,10,2.77,CN,1693766208
211,sidi ifni,29.3797,-10.173,24.860000000000014,78,6,2.96,MA,1693766166
212,dzilam gonzalez,21.2833,-88.9333,33.35000000000002,53,97,5.17,MX,1693766208
213,wanning,18.8003,110.3967,25.730000000000018,87,48,1.0,CN,1693766208
214,baardheere,2.3446,42.2764,26.390000000000043,61,0,10.92,SO,1693766209
215,kanniyakumari,8.0833,77.5667,26.120000000000005,85,95,9.38,IN,1693766209
216,goure,13.9835,10.2704,33.57000000000005,35,8,1.82,NE,1693766209
217,boretto,44.9019,10.5543,28.140000000000043,65,100,1.8,IT,1693766209
218,dibba al-fujairah,25.5923,56.26,33.0,85,1,2.68,AE,1693766209
219,horta,38.5333,-28.6333,25.80000000000001,84,20,4.92,PT,1693766210
220,sisimiut,66.9395,-53.6735,4.360000000000014,60,92,2.48,GL,1693766210
221,qaqortoq,60.7167,-46.0333,7.470000000000027,46,6,4.43,GL,1693766076
222,yarmouth,41.7057,-70.2286,29.260000000000048,75,20,4.63,US,1693766210
223,mont-dore,-22.2833,166.5833,14.990000000000009,81,6,2.14,NC,1693766210
224,shalqar,47.8333,59.6,17.600000000000023,53,8,3.33,KZ,1693766211
225,mananjary,-21.2167,48.3333,20.480000000000018,85,0,0.93,MG,1693766211
226,luderitz,-26.6481,15.1594,13.090000000000032,70,0,7.08,NA,1693766211
